ID,CardID,rooms
851B43,0xfeeb7a03d45f4,"1,1,1,1,0,1"
851B44,0x3c52d784701fff,"0,0,0,1,1,0"
851B45,0x16cea88794a1b9,"0,0,1,0,1,1"
851B46,0x107c05619363d0b,"1,0,0,1,1,0"
851B47,0xe97add1e80660e,"1,0,0,0,1,1"
851B48,0xf2b8e30d56b98a,"0,0,1,0,1,0"
851B49,0x633fd5549d6263,"1,0,0,1,0,1"
851A0,0x8e073638661b6,"1,0,1,1,1,0"
851A1,0xf1ee51259bee03,"0,1,1,1,0,0"
851A2,0x9a2b111560ad49,"1,0,1,0,0,1"
851A3,0x160cf8ac8110831,"0,1,0,0,0,1"
851A4,0x13daf10fc55be69,"1,1,0,1,1,1"
851A5,0x153041d372d028d,"1,0,1,1,0,1"
851A6,0xcd85a973362f90,"1,0,1,0,1,0"
851A7,0x4ee31b6bcbb6a0,"0,1,1,1,1,0"
851A8,0x6501364e1fb0d8,"0,1,1,0,0,0"
851A9,0x161b25b5c6dc20d,"1,1,0,1,0,0"
851A10,0x5cd22c936cacf1,"1,1,1,1,0,1"
851A11,0x148e1210e6f8b2d,"1,0,1,1,1,1"
851A12,0x477433d2183c9c,"0,0,1,1,0,0"
851A13,0x6eb60a20dca54e,"1,1,1,1,1,1"
851A14,0x18ab2909a400fa,"0,1,1,1,1,0"
851A15,0xa179522113e853,"0,0,1,0,1,0"
851A16,0xde2490c48b1a71,"0,0,0,0,1,1"
851A17,0xcda82e3b49c100,"1,1,0,0,1,1"
851A18,0x137d7e23019d782,"0,0,0,1,1,1"
851A19,0xa49b966742af9c,"1,0,1,1,0,0"
851A20,0x10dc130bdb2c155,"1,0,0,0,1,0"
851A21,0x10d718f7bb16ef8,"1,0,0,1,1,0"
851A22,0x11f710b284385fc,"1,0,1,1,1,1"
851A23,0x11eacc08da95a1c,"0,0,1,1,1,0"
851A24,0x12a829383799bbf,"1,0,0,1,1,0"
851A25,0xbf95faa6bb61b8,"0,1,1,0,1,1"
851A26,0x3b19fee756dbe6,"1,1,1,1,0,0"
851A27,0xf972546d5b0a3e,"1,1,0,1,0,1"
851A28,0x7da8f0f96891ab,"0,0,1,1,0,1"
851A29,0x8feb3dd9c2f2ec,"0,1,1,1,0,1"
851A30,0x10bee94b9063009,"1,0,0,0,0,1"
851A31,0x174d6deabb3333,"0,0,0,1,0,0"
851A32,0x14f0ceac324ee3d,"1,1,0,0,1,0"
851A33,0xf878273978ff91,"0,0,0,0,0,0"
851A34,0x7192d7ec002198,"1,1,0,0,0,0"
851A35,0x103673de3fbc8d3,"0,1,0,1,0,1"
851A36,0x7d9e7cb4c33b41,"0,0,1,1,1,1"
851A37,0x376e6a5a3477c5,"0,0,1,0,1,0"
851A38,0x1cdd7dc9ef367f,"1,0,0,1,0,0"
851A39,0x8184ac26e7195f,"0,0,0,1,1,1"
851A40,0x2aeceec3dcb32a,"1,1,1,1,0,1"
851A41,0x49ae69f0dfc1ba,"0,0,1,0,0,0"
851A42,0xbda82565e85426,"1,0,0,0,1,1"
851A43,0x42942a0b96eae8,"1,1,1,0,0,0"
851A44,0xe8261de1020e4c,"1,0,0,1,0,0"
851A45,0xa5d0af6f2c056e,"1,1,1,1,1,1"
851A46,0x11dcecbfc83199,"1,0,1,1,1,1"
851A47,0x15f66cb0a265a6b,"1,1,0,1,1,0"
851A48,0x14c1fbd86a5f85c,"1,1,0,1,0,0"
851A49,0x17c0758316bbda,"1,0,1,0,1,1"
851C0,0x4c07dbddcc3,"0,0,0,0,0,1"
851C1,0x12e73049475d8c3,"0,1,1,0,1,1"
851C2,0x138551aada417c2,"1,0,0,0,1,1"
851C3,0x12872523e23d5d2,"1,1,0,1,1,0"
851C4,0x9ce5ccae2b2534,"1,0,1,0,0,0"
851C5,0x10f0014c830e4b7,"0,0,1,0,0,1"
851C6,0xd5295451c3b24,"0,1,0,0,1,0"
851C7,0xf1233f23063b3b,"0,1,0,0,1,0"
851C8,0x1102c15a83566af,"0,1,0,1,0,1"
851C9,0x19890561096bae,"0,0,1,0,0,1"
851C10,0x61af86e0e523eb,"0,0,0,1,1,1"
851C11,0xe2dbc4c569de04,"1,1,1,0,0,1"
851C12,0xcb37d80dbebaea,"1,0,1,1,1,1"
851C13,0xc7f3df67e7655e,"0,0,0,0,1,0"
851C14,0x2b8dfedf6bd445,"1,0,1,0,1,0"
851C15,0x21164dbec54e34,"0,1,0,1,0,0"
851C16,0xd689254079cb98,"1,1,0,1,0,0"
851C17,0xeb782df6d1723f,"1,1,0,0,0,0"
851C18,0x97e1e54110faed,"1,0,0,0,1,1"
851C19,0x4a1b96c097a8af,"1,1,0,0,1,0"
851C20,0xe90cd58661cb01,"0,1,1,1,0,0"
851C21,0xb5357d8d32313,"1,0,1,0,0,1"
851C22,0x140a477a5923457,"0,0,0,0,1,1"
851C23,0xb1b4f08352dbb8,"0,0,0,0,0,1"
851C24,0x183e1eccc0070a,"0,0,0,0,1,1"
851C25,0x8a294bfe1cfae1,"0,0,1,1,0,1"
851C26,0x9bc57e2d9a823d,"1,1,1,1,0,1"
851C27,0xf43560ccab5089,"0,1,1,0,1,0"
851C28,0x100ec4e5a46eacc,"0,1,0,1,1,1"
851C29,0xd785532175149,"1,0,0,1,0,0"
851C30,0x1865fbce6dfe29,"1,0,0,0,0,1"
851C31,0x57ecf0b34aaea8,"0,1,0,1,0,0"
851C32,0x464a087a62316b,"1,1,0,0,0,0"
851C33,0x137ed356b700626,"0,1,0,0,0,0"
851C34,0x96a975dbbd6ea3,"0,1,0,1,0,0"
851C35,0x12b7141be1a5615,"0,0,0,0,0,1"
851C36,0x129d63d91e324cf,"1,0,0,1,1,0"
851C37,0x946af6dfc0f0cc,"0,1,0,1,0,1"
851C38,0x1572682f88f62c2,"0,1,1,0,1,1"
851C39,0xffb6eb7e1f87a9,"0,0,0,0,0,0"
851C40,0x15887c27f1bd915,"1,0,1,1,0,0"
851C41,0xe79fdb405403b4,"0,1,1,0,1,0"
851C42,0xabb3803dc2a667,"0,0,0,0,0,1"
851C43,0x9e58f2159a1496,"0,0,0,1,0,0"
851C44,0x3731c1c5b60ccb,"1,0,1,0,1,0"
851C45,0x62baaeb189b56b,"1,0,0,0,0,0"
851C46,0x904d1234f8dbe0,"0,1,0,0,0,1"
851C47,0x3019624da09331,"1,1,0,0,1,1"
851C48,0xab4d8d8373319a,"1,1,1,1,0,0"
851C49,0x10587f34f0c6395,"0,0,1,1,1,0"
852B0,0x13ce1b83b708c1e,"0,1,0,1,0,0"
852B1,0x9abbfa80eb9895,"1,1,1,0,1,0"
852B2,0x3abfef2fc23bb0,"1,0,1,1,1,0"
852B3,0x14cb9979fd47fcc,"1,0,0,1,1,1"
852B4,0x1162024c31ee6b5,"0,1,1,1,1,1"
852B5,0x471cd89d3d2b3b,"1,1,0,0,1,0"
852B6,0xa1c2e440ab138c,"0,1,1,1,1,0"
852B7,0x20af565b1565f8,"0,1,0,0,1,0"
852B8,0x12ba8a4f6be3eef,"1,0,0,1,1,0"
852B9,0x5c5fa9af98d1d5,"0,1,1,1,0,1"
852B10,0xfa9634fb0c8f4,"0,0,1,1,1,0"
852B11,0x14734a01dbd12ff,"1,1,0,0,1,0"
852B12,0xa5ec547a2b10c3,"0,1,1,1,1,0"
852B13,0x637c453c28b3d3,"0,1,1,0,0,1"
852B14,0x159ab1a0bec7f2c,"1,1,1,1,1,1"
852B15,0x9cb90113ff5bed,"0,0,0,1,1,0"
852B16,0x1330bedcc6471ff,"0,1,0,0,1,0"
852B17,0x82528c7a426c06,"1,1,0,1,0,0"
852B18,0xafd438abee498c,"0,1,0,0,1,0"
852B19,0x61bcf54e12768b,"0,0,1,1,1,0"
852B20,0xdff7b14d02f5a5,"0,0,0,1,0,1"
852B21,0xaef77d8d32165,"0,1,0,0,1,1"
852B22,0xd31ca1e75ca929,"0,0,0,0,0,0"
852B23,0xd7895ec5e48020,"1,1,0,1,1,1"
852B24,0x363b0804a0fc01,"1,1,0,0,0,0"
852B25,0x92f06e892f9a5a,"0,1,1,0,1,0"
852B26,0x3c85485314285d,"0,1,0,1,1,0"
852B27,0xb8c6a1c3187219,"1,1,0,0,1,1"
852B28,0xd997f67255f918,"1,0,1,0,0,0"
852B29,0x91a280331cb207,"0,1,1,0,1,1"
852B30,0x31f7b638276a86,"1,1,0,1,0,0"
852B31,0xa0bff59ac3f18c,"0,0,1,1,0,0"
852B32,0x1069e6e231ee26c,"0,1,1,0,1,1"
852B33,0x5fef8f4dce28b3,"0,1,1,1,0,0"
852B34,0x553763479d2630,"1,1,1,1,0,0"
852B35,0x14c995f588836b7,"0,0,1,1,0,1"
852B36,0x11e823a1e68b52d,"1,1,1,1,0,0"
852B37,0x6e6ee6d2239e27,"0,0,0,0,1,1"
852B38,0xea58fb764efc36,"1,0,1,0,0,0"
852B39,0xd9b5b6399fda12,"0,1,1,1,0,0"
852B40,0xf21e3decf06c5,"1,0,0,1,1,0"
852B41,0x138c9d96c1bec2,"0,1,0,0,0,1"
852B42,0x9ef551bab0a5f,"1,0,1,0,1,1"
852B43,0x2a1f7bf376a93a,"1,0,1,1,0,0"
852B44,0xe994344d3ef444,"1,1,0,0,0,1"
852B45,0x6bf354c57f36f7,"0,1,1,1,0,0"
852B46,0x119d392be09709,"0,0,0,0,1,0"
852B47,0x12a8b89d8fc804f,"1,1,0,0,0,1"
852B48,0xdd8f59dfab4d95,"1,0,0,1,0,1"
852B49,0x130301ce9f1befe,"1,0,1,0,0,1"
852A0,0xd1fa79ea6b1e51,"1,0,0,0,0,0"
852A1,0xfb255affafb54a,"0,1,1,0,0,0"
852A2,0x6828e5b64610de,"0,0,1,0,0,0"
852A3,0x11869b1435cba40,"1,1,1,1,1,0"
852A4,0xe51e138a7c64ee,"0,0,0,0,0,1"
852A5,0x1300fc975614599,"0,0,1,0,0,0"
852A6,0xf8356166ff0b5d,"1,1,1,0,0,0"
852A7,0x521d12ef8e088d,"1,1,0,0,0,0"
852A8,0x121fa01d482fa96,"1,1,0,1,0,0"
852A9,0x438961facc4fbe,"0,0,1,0,0,0"
852A10,0x6d744d83e67700,"1,1,1,0,0,0"
852A11,0x6a568df373c155,"0,1,1,0,0,0"
852A12,0x11b709ed0e5be73,"0,1,1,0,1,0"
852A13,0x549bfb0cc44cae,"0,1,1,1,1,0"
852A14,0x12090b548dfaf64,"0,1,1,0,0,1"
852A15,0x11e113dd2b4cb78,"0,0,1,0,0,0"
852A16,0x1b24851870641c,"1,1,1,0,0,0"
852A17,0xa7028154e5fa3b,"1,1,0,0,1,1"
852A18,0xce756e357db231,"1,0,1,1,1,0"
852A19,0x8b6f62bce2ecf4,"0,1,1,1,0,1"
852A20,0x587cc613767a80,"1,1,0,1,0,0"
852A21,0x13c12bb962e2799,"1,0,0,1,0,1"
852A22,0xb97207ab5d3be6,"1,0,0,1,1,1"
852A23,0x106d530432d3821,"1,0,0,0,0,0"
852A24,0x346e024935bba7,"0,1,0,1,0,1"
852A25,0x104bad3084e27d0,"0,0,0,1,1,0"
852A26,0xefb0c62ec47828,"0,1,0,0,0,1"
852A27,0x95c410140351c9,"0,0,1,1,0,1"
852A28,0x11f23e12900fc10,"1,0,0,1,1,0"
852A29,0xf31f28409b8502,"1,0,0,1,1,1"
852A30,0x10d5ac72081211a,"1,0,1,1,0,1"
852A31,0x134d0766f624c48,"1,1,1,1,0,1"
852A32,0x14e25ca6982bcdb,"0,0,0,1,0,1"
852A33,0x914a3db4d2404d,"1,0,1,1,0,1"
852A34,0x53e2ebef97155d,"1,1,0,1,1,1"
852A35,0x11e1f34f28731be,"0,1,0,0,0,0"
852A36,0x3b67d86f46f663,"1,1,0,0,0,0"
852A37,0x5e55df14391d9f,"1,0,0,0,0,0"
852A38,0x12c7f89ce34b284,"0,0,1,1,1,0"
852A39,0x1eb78d020ceb8d,"1,1,0,1,1,1"
852A40,0x7c3b41af33004,"0,0,1,1,1,0"
852A41,0x128c905aa9ae77b,"1,0,1,1,0,0"
852A42,0x7719497718bb99,"1,1,1,1,1,1"
852A43,0x1048441bee9e279,"0,0,0,1,0,0"
852A44,0x6e4095a474f672,"0,0,1,0,1,1"
852A45,0xb457e2cd115864,"1,0,1,1,0,0"
852A46,0x86ed5e427b6496,"1,1,1,1,0,0"
852A47,0x1278cefc770c9c4,"1,1,0,0,0,1"
852A48,0x7f2620f4b92fb0,"0,0,0,0,1,1"
852A49,0x1e57e0b5db462d,"1,0,0,1,0,1"
852C0,0x90d0c754694669,"1,0,1,1,1,1"
852C1,0x26f79f9705e659,"1,0,1,1,1,0"
852C2,0x1da6617d611ce7,"0,1,1,1,0,1"
852C3,0xcc3c77fee6fd82,"1,1,1,0,0,1"
852C4,0x894f2d6149caff,"1,0,0,1,1,0"
852C5,0xab0f178c8edc36,"0,0,1,0,1,1"
852C6,0x4768bb822fb62a,"1,1,0,0,0,0"
852C7,0x15ca9b3d6c67e35,"1,1,0,1,1,0"
852C8,0x6d2e66f25772d3,"0,1,0,1,0,1"
852C9,0xb91e1aa7f4ec71,"1,1,1,0,0,1"
852C10,0x74f51114bd4e91,"1,0,1,0,1,0"
852C11,0x37f94b3eb02598,"0,0,0,0,1,0"
852C12,0x1498bc82c6bd251,"0,1,1,1,0,1"
852C13,0xa0fff20575758c,"1,1,1,1,0,1"
852C14,0x155876490550d9e,"0,1,1,0,0,0"
852C15,0xdce2fb0293cfba,"1,0,1,1,1,1"
852C16,0x886d4a68fe0452,"1,1,1,0,1,1"
852C17,0xa5df6bbd76b8b0,"0,1,1,1,0,0"
852C18,0x49f4abaae43633,"1,1,0,0,0,1"
852C19,0x27d90507222b76,"1,0,0,1,0,1"
852C20,0xa7e2fe8d2714f6,"0,0,1,0,1,0"
852C21,0x8e91f24438faed,"1,1,1,0,0,0"
852C22,0x1c4aca70a61caa,"1,0,1,0,1,1"
852C23,0x13b9ade6cfe429a,"1,1,0,0,0,0"
852C24,0x187cac7873183a,"0,1,0,1,1,1"
852C25,0xb89768b97414ab,"0,0,0,1,0,0"
852C26,0x7a91a0e14b3d06,"0,0,0,0,1,0"
852C27,0xab206185af8ba7,"0,1,0,1,1,0"
852C28,0x53e9261f12e337,"0,1,0,0,1,1"
852C29,0x61b7d822d47e4b,"1,1,0,0,0,0"
852C30,0x69425d83885a5c,"1,1,0,0,0,1"
852C31,0xca7de5e814fc75,"0,1,1,0,1,0"
852C32,0x6fe39ffc731640,"1,0,1,0,0,0"
852C33,0x9d4c6961744bde,"1,1,1,1,1,1"
852C34,0x91a408b1bcdf3e,"0,0,0,1,1,1"
852C35,0x14bce5d4f77339f,"0,0,0,0,0,1"
852C36,0x6908f97d4d4b35,"1,1,1,1,1,1"
852C37,0x85aa92a517dac3,"0,0,0,1,1,0"
852C38,0x1556e4336c80d3a,"1,1,1,0,0,1"
852C39,0xf74ec3ed7f9aa7,"1,1,1,0,0,0"
852C40,0x24ce3c67b0097e,"0,1,1,0,0,0"
852C41,0x15e7b0d379c3927,"0,1,1,1,1,0"
852C42,0x1257a38137b40ca,"0,1,1,1,0,1"
852C43,0x10344b04596c968,"1,0,0,0,1,0"
852C44,0x15f301a5faa0956,"0,1,0,1,1,1"
852C45,0xaef652b2818bad,"0,0,1,1,0,1"
852C46,0xf0189d6ec985c3,"1,1,1,1,1,1"
852C47,0x9d381bc75b768a,"1,1,0,0,0,1"
852C48,0x8b749ef350b3ff,"1,0,0,1,0,0"
852C49,0x9624822e06c24d,"1,0,0,0,0,1"
853B0,0x15e1adbd55ccf18,"1,1,1,0,1,1"
853B1,0xd869273a5fd924,"1,1,1,1,1,0"
853B2,0x31b46f81e4d203,"1,1,0,1,1,1"
853B3,0x3012ac2fb3ab39,"0,0,1,1,1,0"
853B4,0x114016aa6db1e97,"1,0,0,1,0,1"
853B5,0x18eb07cb8a1862,"1,1,0,1,1,1"
853B6,0x129ea3a45a0a3b8,"1,0,0,1,1,1"
853B7,0x1604d2dfe29cc87,"0,1,1,1,1,1"
853B8,0x11d98f5e20c6264,"0,0,0,1,0,1"
853B9,0x48bb3c7cc3545c,"1,0,0,1,1,0"
853B10,0x3d57c37dcb45ad,"1,1,0,1,0,1"
853B11,0x15bdd0a1f7d9fc2,"0,0,0,1,1,1"
853B12,0x1e02cc6a12dfc7,"0,1,1,1,1,0"
853B13,0x2378191bee92bb,"0,0,1,0,1,1"
853B14,0x13d9f0c4b17bc3b,"0,0,1,1,1,0"
853B15,0x132dfe103b02145,"1,0,0,0,1,0"
853B16,0x160fff0d5383f73,"1,1,1,1,1,1"
853B17,0xb486c933bddd4d,"1,0,0,0,1,1"
853B18,0x6d7d2966e34813,"1,0,1,0,0,1"
853B19,0x56d253ab8700fc,"0,1,1,1,0,1"
853B20,0x7b45c692e88506,"1,1,1,0,1,1"
853B21,0x119a6412c467f79,"0,0,0,1,1,0"
853B22,0x11df7bf47222f13,"1,1,0,0,1,1"
853B23,0x601cc1c6c57b27,"1,0,0,0,1,1"
853B24,0x6a8c80dd3291c5,"1,0,1,1,0,1"
853B25,0xbb37f6440640ba,"1,0,0,1,0,0"
853B26,0x3d1c2a15523b8b,"1,0,0,1,0,0"
853B27,0x94e4c052ad71d4,"1,0,0,0,1,1"
853B28,0x300978e1365c9f,"1,1,1,0,0,0"
853B29,0x102ea4d3e031b48,"0,1,1,1,1,1"
853B30,0x158ec29e43aad5a,"1,1,1,0,1,0"
853B31,0x100c584cf22734c,"0,1,0,0,1,0"
853B32,0x7e371ce73ab80f,"1,0,1,1,0,0"
853B33,0x11e5912897d92c5,"1,0,0,0,0,1"
853B34,0xffe58b461db4d4,"1,1,0,0,0,1"
853B35,0x15ca8b8a7fd22c2,"1,0,0,0,0,0"
853B36,0x484a8502caeb37,"0,1,0,0,1,0"
853B37,0x15eab06a92f4abd,"0,0,1,0,0,1"
853B38,0x9146569d17b668,"1,0,1,0,1,0"
853B39,0x2022f2b180326,"0,1,0,0,1,0"
853B40,0x145005c657b6622,"1,1,1,0,1,1"
853B41,0x67f9019a6e981,"0,0,1,1,1,0"
853B42,0x95b02d0851a9d3,"0,1,0,1,1,1"
853B43,0x8e677e0e643e3f,"1,1,1,1,1,1"
853B44,0x1138999c7bf45fc,"1,1,1,1,1,1"
853B45,0x2d43d745d00ad5,"1,0,1,0,1,1"
853B46,0xb797c8ff677b0b,"0,0,0,0,0,1"
853B47,0x7decbb58c7c6d8,"0,0,1,0,0,0"
853B48,0x84949cf3463ee5,"0,0,0,0,0,0"
853B49,0x83c0cbfa0f8356,"0,0,1,1,0,1"
853A0,0x210f61dd63da29,"0,1,0,1,1,0"
853A1,0x2ae8f6092e47d6,"1,1,0,0,1,0"
853A2,0x7f1cf2048c5d86,"1,1,0,1,1,1"
853A3,0x4eccb7fa1073f1,"0,1,1,0,0,0"
853A4,0x7702332db4ee5d,"0,1,1,1,0,1"
853A5,0x536f01ebe091e3,"0,0,0,0,0,0"
853A6,0xa482207cf93d1f,"1,0,0,0,1,0"
853A7,0x146e9a8d3a35682,"1,0,1,0,1,0"
853A8,0xd23f7002c85650,"0,0,0,0,0,1"
853A9,0x8529b7b983a9e1,"1,0,0,0,0,0"
853A10,0x3f52c7e72cf880,"1,0,1,0,1,0"
853A11,0x8b3df1b4ee270b,"0,1,1,0,0,0"
853A12,0x9fa8a4d44aaf7e,"1,0,0,0,1,1"
853A13,0x29b4e1cd7ea212,"0,0,0,1,0,0"
853A14,0x14e46ed5005d2c1,"0,1,0,0,1,1"
853A15,0xd148f6942723ac,"0,1,1,1,1,0"
853A16,0xfc913c5b7ea24d,"1,1,0,0,1,0"
853A17,0x1ca5d8c510e572,"0,1,0,0,0,0"
853A18,0x1e2bab36f0d109,"0,0,1,1,1,1"
853A19,0x50c81d3a6900c6,"0,1,1,0,0,0"
853A20,0x4afc5c9299362a,"0,1,0,1,0,1"
853A21,0x122a212134102f7,"1,0,0,0,1,1"
853A22,0x2f36e9c10c2600,"1,1,1,1,0,1"
853A23,0x634b6bf97ce6e4,"0,1,1,0,1,1"
853A24,0xc4cf1173b77aff,"0,0,0,0,1,1"
853A25,0xc1c12ca71477a3,"0,0,1,0,1,0"
853A26,0x302dd1c9e50fec,"0,0,1,1,1,0"
853A27,0x71c854b38653a0,"1,1,0,1,0,1"
853A28,0x117d61387aeabe3,"1,1,1,1,0,1"
853A29,0x19db74577e8014,"1,1,0,1,0,1"
853A30,0xf45c1902d4c203,"1,1,1,1,1,0"
853A31,0x14c6dbe3a1974d4,"1,0,0,1,0,0"
853A32,0xe95f3fe81f0e62,"0,0,0,0,1,0"
853A33,0xc388ba572b12a1,"0,0,0,1,0,1"
853A34,0x12b4992daf87092,"1,0,0,0,0,0"
853A35,0x10bf8585b70fd1d,"1,1,0,1,1,1"
853A36,0x73cc41f3c7d0c6,"0,0,0,0,1,0"
853A37,0xd91fe17289a9e1,"1,1,0,1,0,1"
853A38,0x69ab0d3350d8af,"1,1,0,0,1,1"
853A39,0xd04ea90ed5be96,"1,0,1,0,0,0"
853A40,0x10ca7270fbfc1f7,"0,0,0,1,1,1"
853A41,0x11c7e147bec4759,"0,1,1,1,0,1"
853A42,0x92534b1e103609,"1,1,0,0,0,0"
853A43,0xedc10fc461d25c,"1,1,1,0,0,1"
853A44,0x641d4422517df8,"1,1,0,1,0,1"
853A45,0xda501b97d66aaf,"0,0,0,1,1,0"
853A46,0x14fa4306a9955dc,"1,1,0,1,1,0"
853A47,0x82814cc322948d,"1,0,1,1,1,0"
853A48,0xbafb6f40744117,"1,0,0,0,1,0"
853A49,0xe74001e3d04acd,"0,1,1,0,0,0"
853C0,0xbdcfcc6e914c68,"0,1,0,1,1,1"
853C1,0x5ebc2a31c1aa61,"0,1,0,1,1,1"
853C2,0x674ff661ac477d,"0,0,0,0,1,1"
853C3,0x118379a7433978d,"1,1,0,0,0,0"
853C4,0x14f5cf898cad1fb,"0,1,1,0,0,1"
853C5,0x6e49ad3279ce77,"0,0,1,0,0,1"
853C6,0xa95429baf67987,"0,0,0,1,1,0"
853C7,0xe94a94c1cf3865,"0,0,1,1,1,0"
853C8,0x52577ffa88eed6,"0,1,1,1,1,1"
853C9,0x7eacca929c18f6,"0,0,1,1,1,0"
853C10,0x8763eb1fe598c6,"1,0,1,1,0,0"
853C11,0xcc3ef0d0de28f0,"1,1,0,0,1,0"
853C12,0x8b81a714af9f4b,"0,0,1,0,0,0"
853C13,0x14ae62bd9825bcb,"0,1,0,0,1,1"
853C14,0x43d37644d28e17,"0,1,0,1,1,1"
853C15,0x10422882ac28d70,"0,1,0,1,0,1"
853C16,0x512c8c97d96a87,"1,0,1,1,0,0"
853C17,0xe09b02f8ed855a,"1,0,1,0,0,0"
853C18,0x978e304b9758dd,"0,0,0,1,0,0"
853C19,0x13d72b4a165efa0,"0,1,1,0,0,1"
853C20,0x1d04aa00de6de1,"0,1,0,1,0,1"
853C21,0x12eb0842f7683cc,"1,1,0,1,0,0"
853C22,0x919d58f3286243,"0,0,0,1,0,1"
853C23,0x9193a22c1a87ff,"0,0,0,1,1,0"
853C24,0x6ec033cb5066d6,"0,0,1,1,1,0"
853C25,0x41aa57d8b7136f,"1,0,0,0,0,0"
853C26,0xb08411a5ed7d15,"1,0,1,1,0,0"
853C27,0x10c3c64b40ec364,"1,1,1,0,0,0"
853C28,0x14ac068fd7d0b8e,"0,0,0,1,1,1"
853C29,0x3501364e98601a,"0,0,1,0,0,1"
853C30,0xf3afacf5b2912a,"0,0,1,0,0,0"
853C31,0x15e541511e69565,"0,0,0,1,0,0"
853C32,0x15a31988ce1481c,"1,0,1,1,0,1"
853C33,0x30c1828185cd94,"0,1,1,0,1,0"
853C34,0xc0e7586ed26a30,"0,1,0,1,0,1"
853C35,0x86e69f16823d56,"0,1,1,1,1,0"
853C36,0x457a2e5c5e4293,"0,1,0,1,1,1"
853C37,0x155ea9fdfe76b04,"0,0,0,1,0,1"
853C38,0x123d0e27865d3dd,"0,1,0,1,1,0"
853C39,0x7b4219f66cc992,"0,0,0,1,1,1"
853C40,0x23037071caae0,"1,0,0,0,1,0"
853C41,0x15aeb8d969dcb8c,"0,0,1,1,1,1"
853C42,0x7836b153b40dbf,"1,1,1,1,0,0"
853C43,0x108966b461287ac,"0,1,1,0,0,0"
853C44,0x2d72f6c9e83f20,"0,1,1,1,0,1"
853C45,0xf1d8b0fbf92bf8,"1,0,1,0,1,1"
853C46,0x40e5788c771bc5,"0,0,0,0,0,1"
853C47,0xe3ce9f21741e8b,"0,0,0,0,1,1"
853C48,0x914689e461603,"1,0,0,0,0,1"
853C49,0x16a6a91e286ca3,"1,1,0,0,1,0"
861B0,0x11384dfb6586513,"0,0,0,1,1,0"
861B1,0x10d9aa2e9c46a84,"0,0,0,1,0,1"
861B2,0x9ee322407f1d9a,"1,1,0,1,0,1"
861B3,0x1155dc7b576b1bc,"0,0,1,0,1,0"
861B4,0x45dd2a88e7cf9,"1,0,0,1,0,0"
861B5,0xc84bc58cf72cf9,"1,0,1,0,0,0"
861B6,0x998ed01b1ddd61,"1,1,0,1,0,1"
861B7,0x12cfbb8ecffb0f4,"0,1,1,0,0,1"
861B8,0xc30811262206ba,"1,1,0,1,1,0"
861B9,0x6c2a56913b481c,"0,0,1,0,0,1"
861B10,0x140e87d3285cad7,"0,1,1,0,0,0"
861B11,0xc5857e44ab0576,"1,1,1,0,0,1"
861B12,0xe322deb3ed215f,"0,0,0,1,1,0"
861B13,0x9af4a3c0457e7b,"1,0,1,0,1,1"
861B14,0x6c3b5ab0596dd0,"1,0,0,1,1,1"
861B15,0xcb67c03101a30f,"0,0,0,0,0,0"
861B16,0x130a0785b4a6403,"1,1,1,0,0,1"
861B17,0x71ba06ca41d0fa,"0,1,0,0,0,1"
861B18,0x8293715ccc6940,"0,1,0,0,1,1"
861B19,0xf622f71a1e4407,"1,1,1,0,1,0"
861B20,0xe6439ee54b0f7c,"1,1,0,1,0,1"
861B21,0x5acd8996c3bfeb,"0,0,1,1,1,0"
861B22,0x134d8dc03773062,"0,0,0,1,1,0"
861B23,0x57af8c9cc667c3,"0,0,1,1,1,0"
861B24,0x11f6f3c265a2457,"0,1,1,1,0,0"
861B25,0x7a4033274c4d42,"0,0,0,0,1,0"
861B26,0x79eef6805cd8cf,"0,0,0,0,0,0"
861B27,0xb3aefed7df3370,"1,1,1,1,1,1"
861B28,0x6c0a7d85899544,"1,1,0,1,1,1"
861B29,0x761be533e116ac,"0,1,1,0,0,1"
861B30,0x63554260e22e07,"0,0,1,0,0,0"
861B31,0x3f8b781b469922,"1,1,0,1,1,1"
861B32,0x1103501cf405ed0,"0,0,0,0,0,1"
861B33,0x1edc113e2e99a,"0,0,1,0,0,0"
861B34,0x119e8381a17192d,"1,1,0,0,1,1"
861B35,0x162247bd3633068,"0,1,0,1,1,1"
861B36,0xd1d77f7e3a304f,"1,0,0,0,1,0"
861B37,0xf19fa3109dadf5,"0,0,1,0,1,0"
861B38,0xda29d32a9999f2,"0,0,0,0,0,1"
861B39,0xe9a75ac6a49c78,"0,0,1,1,0,1"
861B40,0x95276412d87b82,"0,0,0,0,1,0"
861B41,0x67e1f773537f98,"1,0,1,1,1,0"
861B42,0x1304beab1c6f6b8,"1,1,1,1,1,1"
861B43,0x658b327423442e,"0,1,1,1,0,0"
861B44,0xe1c6dbb1b09d6a,"1,1,0,1,1,1"
861B45,0xa4f62bd535d2b1,"1,1,0,1,1,1"
861B46,0x16180b34d60cea8,"0,1,0,1,1,1"
861B47,0x13a36999a9044aa,"0,1,0,1,0,0"
861B48,0xc6122c202e5e3,"1,0,1,1,1,0"
861B49,0x12e8c98ea8fafc,"1,0,0,1,1,0"
861A0,0x87d8669c3b348d,"0,0,0,0,1,1"
861A1,0xf1a5960e0126d3,"1,1,0,0,1,1"
861A2,0x157dcbf7eb63bda,"1,1,1,0,1,1"
